id,date,price,num_bedrooms,num_bathrooms,total_floors,has_view_to_waterfront,has_been_viewed,overall_condition,grade,year_built,year_last_renovated,zipcode,latitude,longitude,sqft_house,sqft_lot,sqft_no_basement,sqft_basement,sqft_house_after_2015,sqft_lot_after_2015
3831000010,20140806T000000,235000,4,1.5,1.5,0,0,3,7,1951,0,98031,47.3871,-122.224,1760,6150,1760,0,1760,8276
3831250130,20140825T000000,370000,3,2.5,2,0,0,3,9,2011,0,98030,47.3572,-122.202,2313,5700,2313,0,2323,5701
3832080610,20150406T000000,270000,3,2.5,2,0,0,3,7,2010,0,98042,47.3352,-122.052,1780,5015,1780,0,2010,5250
3832150190,20140520T000000,263000,3,1.75,2,0,0,3,7,1982,0,98031,47.3876,-122.216,1570,7775,1570,0,1580,8622
3832300090,20140709T000000,215000,3,1,1,0,0,4,7,1967,0,98032,47.3724,-122.277,1200,7280,1200,0,1200,8400
3832710680,20140721T000000,215000,4,2,1,0,0,4,7,1978,0,98032,47.3664,-122.279,1540,7575,1040,500,1720,7575
3834500195,20140707T000000,527000,6,3.5,1,0,0,3,8,1979,0,98125,47.7226,-122.299,3000,8401,1500,1500,1400,8403
3835500195,20140618T000000,4490000,4,3,2,0,0,3,12,2001,0,98004,47.6208,-122.219,6430,27517,6430,0,3720,14592
3840700455,20140523T000000,410000,3,2,1.5,0,0,3,7,1983,0,98034,47.7145,-122.231,1650,9641,1650,0,1940,6701
3840700593,20150406T000000,345000,3,1.75,1,0,0,3,7,1967,0,98034,47.7119,-122.233,1380,10529,1380,0,1670,5694
3841600220,20140715T000000,282500,2,1.75,1,0,0,4,6,1935,0,98146,47.498,-122.35,1440,11210,1130,310,1250,9381
3845100160,20140620T000000,339990,3,2.5,2,0,0,3,8,2014,0,98092,47.2582,-122.196,2570,4600,2570,0,2570,5000
3852900026,20140801T000000,499950,3,1,1,0,0,3,7,1955,0,98116,47.5771,-122.391,1870,4984,1120,750,1650,5750
3856902250,20150105T000000,593500,3,1,2,0,0,4,8,1918,0,98105,47.6711,-122.324,1370,4000,1370,0,1370,4000
3856904610,20141002T000000,485000,4,1,1.5,0,0,3,7,1923,0,98105,47.6696,-122.324,1620,4080,1620,0,1760,4080
3856904655,20150329T000000,667750,4,1,1.5,0,0,3,7,1924,0,98105,47.6696,-122.324,1430,4080,1430,0,1760,4080
3860400100,20141121T000000,950000,4,2.75,1,0,0,4,8,1969,0,98004,47.5901,-122.198,2500,20000,1700,800,2650,20000
3862710200,20140925T000000,414000,3,2.5,2,0,0,3,8,2013,0,98065,47.534,-121.841,1790,3754,1790,0,1800,3393
3862710210,20140520T000000,409316,3,2.5,2,0,0,3,8,2014,0,98065,47.5342,-121.841,1800,3168,1800,0,1800,3393
3867400175,20150224T000000,850000,2,1.5,1,0,4,4,7,1962,0,98116,47.5934,-122.39,1800,4144,900,900,2090,4173
3869900146,20141030T000000,306500,2,1,2,0,0,3,7,2006,0,98136,47.5396,-122.387,840,892,840,0,1030,1007
3869900162,20140904T000000,335000,2,1.75,2,0,0,3,7,2006,0,98136,47.5394,-122.387,1030,1066,765,265,1030,1106
3874400380,20150316T000000,445000,3,2.5,1,0,0,4,8,1977,0,98070,47.3948,-122.435,1740,22089,1130,610,2000,24925
3876000970,20140806T000000,429300,6,2.25,1,0,0,4,8,1965,0,98034,47.7188,-122.185,2930,15949,1730,1200,1730,8550
3876100310,20140711T000000,405000,3,1.5,1,0,0,3,7,1966,0,98034,47.721,-122.182,1600,7500,1600,0,1700,7500
3876200100,20140710T000000,439000,4,2,1,0,0,4,7,1968,0,98034,47.7281,-122.181,1560,7500,1560,0,1730,7500
3876200350,20140814T000000,423000,4,1.75,1,0,0,3,7,1967,0,98034,47.7308,-122.18,1700,9000,1700,0,1930,7818
3876301140,20141105T000000,575000,5,2.25,2,0,0,3,8,1968,0,98034,47.7285,-122.179,3550,7992,3550,0,2110,7992
3876310300,20140606T000000,525000,5,2.75,1,0,0,4,7,1972,0,98034,47.7283,-122.17,2440,8000,1240,1200,1780,8391
3876311180,20140904T000000,373000,3,1.75,1,0,0,3,7,1976,0,98034,47.7319,-122.167,1310,7811,1310,0,1530,7800
3876312570,20140811T000000,350500,3,2.25,1,0,0,3,7,1975,0,98072,47.734,-122.174,1870,7200,1390,480,1830,7876
3876590090,20140909T000000,374500,4,2.5,2,0,0,3,9,2005,0,98092,47.3263,-122.18,3135,5811,3135,0,3008,5799
3879901290,20150401T000000,874000,3,2.5,3,0,0,3,9,2007,0,98119,47.6265,-122.364,1350,941,1350,0,1640,1369
3880900236,20140822T000000,455000,2,1.5,2,0,0,3,8,2006,0,98119,47.627,-122.361,910,966,820,90,2740,6400
3882320010,20141126T000000,565000,4,2.5,1,0,0,3,8,1979,0,98052,47.6558,-122.135,2520,13156,1520,1000,2050,10940
3885801970,20140812T000000,785000,2,0.75,1.5,0,2,4,6,1942,0,98033,47.6843,-122.212,1260,4800,1080,180,2660,7200
3885804305,20140911T000000,949000,4,1.75,1,0,3,4,8,1958,0,98033,47.6851,-122.209,2490,7834,1240,1250,3210,7834
3885805325,20140731T000000,710000,4,2.75,2,0,0,5,7,1967,0,98033,47.6829,-122.195,2090,8064,2090,0,1460,8400
3885805640,20140704T000000,625000,3,1.5,1,0,0,5,7,1960,0,98033,47.6821,-122.196,1300,7200,1300,0,2280,7200
3885806565,20150130T000000,1340000,4,3.5,2,0,3,3,9,1998,0,98033,47.6819,-122.208,2980,6349,2980,0,2870,6349
3886000010,20140821T000000,487000,2,2.5,2,0,0,3,8,2005,0,98033,47.6874,-122.165,1470,2533,1470,0,1470,6511
3888100176,20150306T000000,500000,4,2,1,0,0,4,6,1949,0,98033,47.6859,-122.166,2120,7806,1770,350,1560,9920
3893100456,20140813T000000,870000,3,2.5,2,0,0,4,10,1990,0,98033,47.6939,-122.189,3210,8630,2530,680,2630,8630
3900100265,20150129T000000,625000,3,1,1,0,0,3,6,1919,0,98033,47.6795,-122.202,1020,7650,1020,0,1870,5500
3904901520,20141030T000000,447000,3,2.25,2,0,0,3,7,1985,0,98029,47.5662,-122.017,1440,4667,1440,0,1610,4756
3904910520,20140625T000000,505000,3,2.5,2,0,0,4,8,1987,0,98029,47.5674,-122.017,1860,8060,1860,0,1850,4661
3904921070,20140812T000000,590000,4,2.5,2,0,0,3,9,1987,0,98029,47.5679,-122.011,2340,8971,2340,0,2510,9219
3904960910,20140917T000000,635000,4,2.5,2,0,0,3,8,1989,0,98029,47.5772,-122.013,3050,7238,3050,0,2580,7228
3904980320,20140923T000000,498688,3,2.5,2,0,0,3,8,1989,0,98029,47.5752,-122.009,1910,5600,1910,0,1800,4928
3904980360,20150112T000000,495000,3,2.5,2,0,0,3,8,1989,0,98029,47.5747,-122.008,1800,7318,1800,0,1800,5414
3905030330,20141008T000000,564800,3,2.25,2,0,0,3,8,1991,0,98029,47.5707,-121.996,1990,8501,1990,0,2090,6459
3905081070,20140521T000000,535800,4,2.5,2,0,0,3,8,1994,0,98029,47.5691,-121.996,1900,5790,1900,0,2030,5790
3905081530,20141007T000000,571500,4,2.75,2,0,0,4,8,1993,0,98029,47.5702,-121.995,2180,5799,2180,0,2060,6061
3905090230,20150227T000000,612500,4,2.5,2,0,0,3,9,1992,0,98029,47.5695,-121.992,2550,10623,2550,0,2750,8100
3905100310,20140625T000000,544000,4,2.5,2,0,0,3,8,1994,0,98029,47.5692,-122.006,2030,3974,2030,0,1780,3953
3905120610,20140625T000000,578000,4,2.5,2,0,0,3,8,1996,0,98029,47.5706,-122.006,2070,5415,2070,0,2120,5331
3908100020,20140803T000000,540000,4,1,1.5,0,0,5,7,1951,0,98115,47.6827,-122.289,1360,5766,1360,0,1500,5704
3914000095,20140718T000000,430000,5,2.5,1,0,3,4,8,1955,0,98001,47.3117,-122.254,3860,42733,2300,1560,2520,19353
3915500045,20141114T000000,180000,3,1,1,0,0,4,6,1920,0,98002,47.3043,-122.216,1010,8581,1010,0,1060,10354
3918400097,20141117T000000,567000,4,1.75,1,0,2,4,8,1948,0,98177,47.7158,-122.366,2630,11213,1430,1200,2240,15186
3935900232,20140929T000000,207000,3,1,1,0,0,2,6,1928,0,98125,47.7114,-122.284,920,5546,920,0,1300,5546
3937900120,20141006T000000,400000,4,3,2,0,0,4,7,1997,0,98108,47.5691,-122.292,1810,5012,1810,0,1670,5161
3943600140,20150302T000000,370000,4,2.5,2,0,0,3,8,2011,0,98055,47.4513,-122.202,1812,5026,1812,0,2440,6007
3949600090,20141201T000000,335000,3,1,1,0,0,4,7,1966,0,98028,47.7746,-122.239,980,9903,980,0,1830,9903
3955800080,20141229T000000,420000,5,1.5,1,0,0,3,7,1962,0,98034,47.7196,-122.197,1890,10880,1890,0,1670,9750
3959400135,20140602T000000,380000,2,1,1,0,0,3,8,1950,0,98108,47.5625,-122.316,1210,4800,1060,150,1380,4800
3959400345,20150311T000000,589500,4,1.5,1.5,0,0,4,8,1929,0,98108,47.5655,-122.315,3520,4933,2270,1250,1710,5400
3964400470,20140725T000000,500000,3,1.5,1.5,0,0,3,7,1928,0,98144,47.5733,-122.312,2150,4000,1470,680,1750,4000
3971700390,20150406T000000,368888,3,1.5,1,0,0,4,7,1950,0,98155,47.7739,-122.322,1490,12186,1490,0,1180,14285
3971700560,20150421T000000,392400,5,2.5,1.5,0,0,3,7,1942,1970,98155,47.7733,-122.318,2520,27951,1890,630,1830,14373
3971700937,20140827T000000,270000,3,1.75,1,0,0,3,6,1947,0,98155,47.772,-122.323,1260,7500,840,420,1340,7500
3971700981,20141003T000000,415000,3,1.75,1.5,0,0,4,7,1962,0,98155,47.7716,-122.317,2650,7500,1590,1060,1340,7500
3971701455,20141003T000000,273000,2,0.5,1,0,0,4,6,1945,0,98155,47.769,-122.316,1180,7750,590,590,1380,8976
3972900160,20150403T000000,190000,4,2,1,0,0,3,7,1977,0,98155,47.7659,-122.31,1580,6250,860,720,1580,6250
3990200020,20140908T000000,359000,4,1.75,2,0,0,3,8,1991,0,98166,47.4612,-122.352,1680,9244,1680,0,1840,9387
3992700326,20140822T000000,380000,3,1,1,0,0,4,7,1954,0,98125,47.7134,-122.288,1380,5400,1380,0,1190,6075
3995700220,20150317T000000,380000,3,1,1,0,0,4,7,1948,0,98155,47.7407,-122.3,1380,8147,1380,0,1360,8147
3999200310,20140917T000000,674000,4,2.5,1,0,0,5,7,1962,0,98008,47.5846,-122.12,2810,11560,1740,1070,1970,11560
4006000281,20140729T000000,227000,3,1.75,1,0,0,1,6,1918,0,98118,47.5294,-122.279,2380,12681,1380,1000,1720,6377
4006000509,20140916T000000,333000,3,1,1,0,0,3,7,1964,0,98118,47.5263,-122.286,1620,5040,1120,500,1790,6178
4006000571,20150312T000000,183750,5,2.75,1,0,0,3,7,1970,0,98118,47.5293,-122.285,1650,5453,1650,0,1670,5885
4013200145,20141107T000000,429000,3,1,1,0,0,4,7,1959,0,98001,47.3259,-122.289,1540,37950,1090,450,1820,24375
4014400190,20140714T000000,482000,4,2.5,1.5,0,0,3,8,2000,0,98001,47.317,-122.281,2846,85377,1976,870,1696,57934
4014400381,20140507T000000,495000,4,2.75,2,0,0,3,9,2014,0,98001,47.3162,-122.272,2656,21195,2656,0,1860,16510
4019300680,20141231T000000,449000,3,1.75,1,0,0,4,7,1952,0,98155,47.7564,-122.286,1660,9697,1660,0,2060,20624
4019300906,20140724T000000,685000,5,2.5,2,0,0,5,9,1958,0,98155,47.7565,-122.284,2670,14455,2670,0,1810,14455
4019301500,20140828T000000,507000,3,2.25,1,0,0,4,7,1958,0,98155,47.7574,-122.279,2210,11585,1510,700,1870,14092
4022900569,20141017T000000,405000,3,1.75,1,0,0,3,7,1978,0,98155,47.7748,-122.291,1900,10454,1390,510,2000,12000
4022900652,20141118T000000,565000,5,3.25,1,0,0,4,7,1965,0,98155,47.7757,-122.295,2860,20790,1800,1060,1920,9612
4022906222,20141126T000000,469000,3,2.25,1,0,0,3,7,1976,0,98155,47.7643,-122.273,2620,10659,1660,960,1820,12071
4023500352,20150217T000000,425000,5,2.5,1,0,0,4,7,1962,0,98155,47.7609,-122.297,2840,9425,1590,1250,1900,11600
4024100982,20150219T000000,383610,3,2,1,0,0,3,7,1989,0,98155,47.7548,-122.305,1230,8450,1230,0,2110,8536
4024101421,20141202T000000,320000,4,1,1.5,0,0,4,7,1955,0,98155,47.7602,-122.306,1460,7200,1460,0,1690,7357
4025300135,20150508T000000,451000,3,1.75,2,0,0,3,7,1949,0,98155,47.749,-122.305,1790,9813,1790,0,1520,10125
4025300285,20141029T000000,276693,4,1,1.5,0,0,4,7,1946,0,98155,47.7487,-122.303,1190,8875,1190,0,1190,8875
4027700321,20141028T000000,420000,3,1.75,1,0,0,3,7,1959,0,98155,47.7759,-122.272,2390,11242,1290,1100,2270,9650
4027700466,20141219T000000,340500,3,1,1,0,0,3,7,1957,0,98155,47.7715,-122.27,1770,12458,1770,0,2000,8225
4027700594,20141222T000000,520000,3,1.75,1,0,2,3,8,1983,0,98155,47.7697,-122.274,2310,36665,1580,730,2000,14000
4027700795,20150318T000000,268300,3,1,1,0,0,3,7,1968,0,98028,47.77,-122.264,1190,9000,1190,0,1960,7200
4027701220,20140828T000000,259000,3,2,2,0,0,3,7,1933,1988,98028,47.7704,-122.264,1610,14046,1610,0,2410,9000
4028900048,20140821T000000,450000,3,1.75,1,0,0,4,8,1966,0,98155,47.7591,-122.295,2150,13789,1610,540,2150,15480
4031000520,20141125T000000,227000,1,2,1,0,0,4,7,1962,0,98001,47.2951,-122.284,1150,9812,1150,0,1200,9812
4036800770,20140917T000000,375000,4,1.5,1,0,0,3,7,1958,0,98008,47.6011,-122.124,1770,6650,1770,0,1600,7000
4037000840,20150406T000000,554000,3,2,1,0,0,4,7,1957,0,98008,47.6037,-122.119,1910,9001,1910,0,2040,8700
4037200665,20140813T000000,415950,3,1.75,1,0,0,3,7,1957,0,98008,47.6048,-122.121,1150,7700,1150,0,1650,8000
4037500335,20140606T000000,455000,4,2.25,1,0,0,4,7,1958,0,98008,47.6079,-122.123,1740,8449,1170,570,1980,11175
4037800015,20150123T000000,480000,5,2,1,0,0,4,7,1958,0,98008,47.6112,-122.126,2590,8610,1340,1250,1750,8610
4037800020,20141008T000000,497500,5,1.5,1,0,0,4,7,1959,0,98008,47.6111,-122.126,2170,8610,1230,940,1670,8610
4038000055,20140812T000000,425000,3,1,1,0,0,4,7,1959,0,98008,47.6131,-122.123,1320,7076,1320,0,1510,9000
4038300070,20141113T000000,400000,3,1.5,1,0,0,3,7,1960,0,98007,47.6119,-122.133,1510,8360,1120,390,1700,8360
4038500210,20150422T000000,797000,4,2.75,2,0,0,3,8,1959,2007,98008,47.6155,-122.121,2650,8610,2650,0,1680,8316
4038700720,20140918T000000,525126,5,2.25,1,0,2,3,7,1960,0,98008,47.6159,-122.114,1950,8025,1150,800,1780,8560
4039300140,20140625T000000,530000,5,2.25,1,0,0,3,7,1962,0,98007,47.6071,-122.137,2140,7910,1070,1070,1680,8700
4039300810,20141117T000000,427000,3,1,1,0,0,3,7,1962,0,98007,47.6075,-122.134,1200,5252,1200,0,1800,7920
4039500390,20141017T000000,465000,3,2.25,1,0,0,3,7,1961,0,98008,47.6078,-122.128,1920,7300,1240,680,1920,7700
4039700870,20150219T000000,1160000,5,1.75,1,0,4,5,9,1966,0,98008,47.6122,-122.111,2870,9680,1440,1430,2940,9729
4039800080,20140529T000000,1360000,5,3.5,2,0,2,3,10,1984,0,98008,47.6151,-122.107,5960,13703,4770,1190,2810,17320
4045500130,20140909T000000,154000,2,1,1,0,3,3,6,1949,1989,98014,47.6981,-121.875,1040,20524,1040,0,1880,38996
4045500715,20141217T000000,598800,1,1,1,0,0,4,6,1958,0,98014,47.6928,-121.87,1090,32010,1090,0,1870,25346
4046600070,20140619T000000,805000,3,3,2,0,0,3,11,1985,0,98014,47.6953,-121.914,3910,19023,3910,0,1860,15001
4046600320,20140826T000000,420000,3,2.25,2,0,0,3,7,1995,0,98014,47.6988,-121.915,2020,21010,2020,0,1850,18151
4046700110,20150224T000000,323000,3,1.75,1,0,0,3,7,1989,0,98014,47.6892,-121.913,1950,15037,1950,0,1760,15181
4047200065,20140623T000000,400000,4,1.75,1.5,0,0,3,7,1965,0,98019,47.7694,-121.903,1700,20283,1340,360,1680,21369
4051150070,20141223T000000,250000,3,1.5,2,0,0,3,7,2009,0,98042,47.386,-122.162,1072,4339,1072,0,1443,4341
4054560140,20140926T000000,820000,3,2.5,1.5,0,0,3,10,1995,0,98077,47.7316,-122.035,2950,35108,2950,0,3810,35181
4054560170,20140611T000000,875000,4,2.5,2,0,0,3,10,1995,0,98077,47.7311,-122.036,3470,32109,3470,0,3800,35181
4058000010,20140509T000000,325000,4,1.5,1,0,0,3,7,1976,0,98010,47.3458,-121.948,1470,70800,1470,0,1810,72337
4058200915,20140721T000000,324950,3,1.75,1,0,2,3,7,1939,0,98178,47.5058,-122.235,2050,6720,1050,1000,2380,7260
4058800215,20140528T000000,430000,3,3.75,1,0,2,3,8,1943,2007,98178,47.5073,-122.239,3890,7140,2390,1500,1820,7320
4058801680,20140523T000000,300000,2,1,1,0,2,3,7,1947,0,98178,47.5094,-122.244,1340,7788,1340,0,2550,7788
4059400190,20141017T000000,225000,2,1,1,0,0,4,6,1944,0,98178,47.5001,-122.242,800,6050,800,0,880,6050
4068300160,20150122T000000,263500,3,1.75,1,0,0,4,7,1977,0,98010,47.3429,-122.036,1610,14000,1050,560,1550,10080
4070700290,20150226T000000,899000,3,2.5,2,0,0,3,9,1996,0,98033,47.6731,-122.199,1950,3730,1950,0,2080,4000
4073200124,20150417T000000,305000,2,1,1,0,0,3,7,1949,0,98115,47.6998,-122.278,890,7200,740,150,1290,7200
4077800017,20140813T000000,775000,4,2.75,1.5,0,3,4,8,1947,0,98125,47.7084,-122.277,2740,6200,1820,920,2430,6000
4077800029,20141027T000000,630000,4,1.75,1.5,0,2,3,8,1941,0,98125,47.7078,-122.277,1930,10210,1670,260,2730,6600
4077800455,20150326T000000,570000,4,3,1,0,0,5,7,1947,0,98125,47.7106,-122.285,2460,10401,1700,760,1470,7727
4077800474,20141124T000000,571500,4,1.75,1,0,0,4,7,1939,1964,98125,47.7106,-122.286,1920,7455,960,960,1920,7455
4083301645,20141024T000000,525000,3,1,1.5,0,0,3,7,1918,0,98103,47.6572,-122.335,1550,6840,1550,0,2370,4560
4083304190,20140804T000000,680000,1,2.5,2,0,0,3,7,1910,2004,98103,47.6529,-122.339,1820,3008,1090,730,1860,3420
4083306175,20150401T000000,805000,3,1.75,1,0,0,4,7,1926,0,98103,47.6503,-122.338,1080,3200,880,200,1780,5200
4083306616,20150224T000000,450000,2,1.5,2,0,0,3,8,2008,0,98103,47.6489,-122.335,960,1000,920,40,1200,1297
4083800555,20150326T000000,550000,2,1,1.5,0,0,3,7,1910,1946,98103,47.6646,-122.339,980,3080,980,0,1450,3333
4083802195,20150319T000000,578888,2,2,1,0,0,2,7,1914,0,98103,47.6626,-122.337,1060,4000,1000,60,1310,4000
4099501215,20140603T000000,713250,3,2,1,0,0,4,7,1951,0,98040,47.5885,-122.245,2050,9000,2050,0,2910,8856
4100500070,20140527T000000,1710000,5,4.5,2,0,0,3,10,2009,0,98033,47.664,-122.2,4590,14685,4590,0,3030,9486
4101410050,20150421T000000,675000,4,1.75,1,0,0,3,8,1975,0,98033,47.6579,-122.197,1900,8800,1140,760,2280,8800
4104910040,20140701T000000,548000,4,2.5,2,0,0,3,9,1994,0,98056,47.5318,-122.176,2440,11005,2440,0,2590,14754
4107100204,20140821T000000,2140000,4,3.25,1,0,4,4,10,1975,0,98004,47.6224,-122.215,3860,17820,2630,1230,4590,23760
4109600055,20141229T000000,614000,5,2.5,2,0,0,5,8,1907,2004,98118,47.5506,-122.269,3150,5150,1870,1280,1550,5150
4109600195,20140718T000000,524000,4,2.75,1.5,0,0,5,8,1908,0,98118,47.5502,-122.268,2310,5000,1480,830,1100,5000
4114601570,20141118T000000,3600000,3,3.25,2,1,4,3,10,1941,2002,98144,47.5925,-122.287,5020,12431,3420,1600,3680,12620
4123840310,20150106T000000,342500,3,2.5,2,0,0,3,8,1993,0,98038,47.3724,-122.042,1810,5192,1810,0,1810,6200
4124000320,20150316T000000,335620,3,2.25,1,0,0,3,8,1986,0,98038,47.3813,-122.043,1800,15903,1340,460,2000,15233
4128000020,20140613T000000,419000,4,2.5,2,0,0,3,8,1993,0,98058,47.4248,-122.153,2690,7947,2690,0,2160,8328
4131900066,20140825T000000,3100000,3,3,2,1,4,4,11,1996,0,98040,47.5716,-122.204,3920,13085,3920,0,3450,13287
4136880140,20140522T000000,254500,4,2.75,2,0,0,3,8,1998,0,98092,47.258,-122.208,2570,7264,1720,850,2420,7911
4136890560,20150430T000000,346300,4,2.5,2,0,0,3,8,1998,0,98092,47.2634,-122.211,2590,11018,2590,0,2400,8042
4137000070,20150410T000000,319950,3,2.5,2,0,0,3,8,1985,0,98092,47.265,-122.22,2240,7500,2240,0,2190,7506
4137000280,20150222T000000,264500,3,2.5,1,0,0,3,8,1990,0,98092,47.2622,-122.219,1630,8346,1630,0,2110,8619
4137000590,20140717T000000,322500,4,2.25,2,0,0,4,8,1986,0,98092,47.2649,-122.218,2140,9377,2140,0,2030,7846
4137020360,20140722T000000,265000,3,2.5,2,0,0,3,8,1989,0,98092,47.2578,-122.217,1780,6527,1780,0,2040,8840
4139420190,20150512T000000,2480000,4,5,1,0,4,3,12,1992,0,98006,47.5515,-122.113,5310,16909,3090,2220,5220,15701
4139420640,20141030T000000,1790000,4,3.5,1,0,4,3,12,1996,0,98006,47.5511,-122.114,5490,14300,2910,2580,4290,13822
4139430250,20150330T000000,1440000,4,3.5,2,0,3,4,11,1992,0,98006,47.5496,-122.12,4970,16582,3930,1040,3580,13335
4139440360,20140918T000000,850000,4,2.5,2,0,0,3,9,1993,0,98006,47.5536,-122.121,2900,9972,2900,0,2901,8567
4139440730,20150225T000000,728935,4,2.5,2,0,0,3,9,1993,0,98006,47.5515,-122.12,2980,10194,2980,0,2980,10053
4139440830,20140603T000000,960000,5,2.75,2,0,0,3,10,1993,0,98006,47.5531,-122.119,3040,10257,3040,0,2860,9327
4139460290,20140828T000000,898000,3,2.5,2,0,0,3,10,1997,0,98006,47.5539,-122.103,3530,9753,3530,0,3220,9234
4139480350,20150113T000000,1690000,4,4,3,0,2,3,12,2002,0,98006,47.55,-122.103,5000,12941,5000,0,4560,12941
4139500080,20140718T000000,1490000,4,4.25,2,0,3,3,12,1998,0,98006,47.5513,-122.109,5180,13077,4280,900,5030,15069
4139660040,20141121T000000,760000,5,3.5,2,0,0,5,10,1997,0,98006,47.5501,-122.128,3180,14000,3180,0,3670,14450
4139680070,20140617T000000,866059,5,3.5,2,0,0,3,9,2014,0,98006,47.5664,-122.129,3130,4797,2570,560,3440,5439
4139900180,20150420T000000,2340000,4,2.5,1,0,0,3,13,1988,0,98006,47.5477,-122.126,4500,35200,4500,0,4760,35200
4139910160,20150401T000000,1600000,5,3.25,2,0,0,3,12,1990,0,98006,47.5461,-122.122,4320,32840,4320,0,4410,33210
4139910250,20150210T000000,1530000,4,3.75,2,0,0,4,12,1990,0,98006,47.5485,-122.124,5850,35070,4410,1440,4830,36200
4140940150,20141002T000000,572000,4,2.75,2,0,0,3,8,2014,0,98178,47.5001,-122.232,2770,3852,2770,0,1810,5641
4141000060,20141205T000000,1230000,4,2.5,2,0,0,4,11,1986,0,98040,47.5372,-122.232,3180,10319,3180,0,3130,12120
4141000490,20141021T000000,1200000,4,2.5,2,0,0,4,11,1986,0,98040,47.5382,-122.23,3180,13118,3180,0,3070,12861
4141010110,20140808T000000,1700000,4,3.5,2,0,0,4,11,1988,0,98040,47.5315,-122.231,4330,15335,3230,1100,3840,14311
4141400030,20141201T000000,605000,4,1.75,1,0,0,4,8,1967,0,98008,47.5922,-122.118,2250,10108,2250,0,2050,9750
4142450480,20140703T000000,288000,3,2.5,2,0,0,3,7,2004,0,98038,47.3842,-122.042,1520,3593,1520,0,1610,3612
4151800375,20141204T000000,660000,2,1,1,0,1,4,6,1942,0,98033,47.6646,-122.202,960,6263,960,0,1460,6054
4154302075,20150116T000000,200000,2,1,1,0,0,2,6,1920,0,98118,47.5604,-122.275,830,7200,830,0,1150,6600
4157600120,20150422T000000,580000,5,2.5,1,0,0,3,7,1963,0,98007,47.5915,-122.132,2500,11900,1400,1100,2820,11900
4164100160,20140716T000000,450000,4,1.75,1,0,0,3,7,1949,0,98028,47.7557,-122.237,2390,23899,1750,640,1840,33900
4167100240,20150310T000000,252000,3,1.75,1.5,0,0,4,6,1925,0,98023,47.3318,-122.373,1440,16819,1440,0,1560,12376
4167300350,20140508T000000,258000,4,1.75,1,0,0,3,7,1977,0,98023,47.327,-122.361,1730,8320,1230,500,1840,9800
4172100200,20141121T000000,470000,3,1,1.5,0,0,3,7,1929,0,98117,47.681,-122.364,1400,4914,1400,0,1400,3744
4174600072,20141223T000000,539500,4,3.5,2,0,0,4,8,1997,0,98108,47.5591,-122.302,2710,5722,2040,670,2500,5722
4178300080,20141212T000000,836000,4,2.5,1,0,0,4,9,1980,0,98007,47.6197,-122.15,2450,12987,2030,420,2730,13685
4178300130,20150413T000000,950000,7,3.5,2,0,0,4,9,1980,0,98007,47.6203,-122.149,3470,16264,3470,0,3040,13500
4178500100,20140723T000000,282500,3,2.25,2,0,0,4,7,1990,0,98042,47.3603,-122.088,1670,7150,1670,0,1570,7040
4180300050,20140801T000000,400000,4,3.5,1,0,1,3,7,1980,0,98198,47.3978,-122.322,3350,9681,2140,1210,2580,9681
4187000660,20140618T000000,415000,4,2.5,2,0,0,3,7,2010,0,98059,47.4937,-122.15,2020,5501,2020,0,2020,5494
4191400090,20150310T000000,525000,4,1.5,2,0,0,3,7,1962,0,98033,47.6806,-122.166,1680,10500,1680,0,1830,10264
4191500130,20140728T000000,687500,5,2.75,1,0,0,4,7,1963,0,98033,47.692,-122.166,3320,10500,2020,1300,1840,10425
4197400043,20150219T000000,330000,3,1.5,1,0,0,4,7,1955,0,98166,47.4531,-122.344,1690,10250,1690,0,1990,11084
4202400078,20150428T000000,335000,2,1,1,0,0,3,7,1968,0,98055,47.4908,-122.223,1410,7000,1410,0,1540,6000
4204400175,20150217T000000,439000,5,3.5,2,0,3,3,8,1991,0,98055,47.4874,-122.223,2880,10000,1980,900,2120,9535
4206901505,20150326T000000,465000,2,1,1,0,0,3,7,1926,0,98105,47.6567,-122.327,1120,4000,1120,0,1620,4000
4216500020,20141003T000000,718000,5,2.75,2,0,0,3,9,2013,0,98056,47.5308,-122.184,2930,7663,2930,0,2750,10335
4217400185,20140603T000000,835000,4,2.75,1.5,0,0,3,9,1930,0,98105,47.6596,-122.28,1550,4000,1550,0,2120,4000
4217400540,20140929T000000,815241,5,2.25,2.5,0,0,3,8,1907,0,98105,47.66,-122.282,2060,4800,2060,0,1740,4800
4217400680,20141006T000000,1020000,4,3,1.5,0,0,5,8,1928,0,98105,47.6595,-122.283,2720,4800,1790,930,2260,4800
4217401180,20140530T000000,1370000,3,2.5,1.5,0,0,4,9,1928,0,98105,47.6567,-122.281,2090,6000,2090,0,2730,6000
4217401240,20140717T000000,990000,3,2.5,1.5,0,0,4,8,1939,0,98105,47.6582,-122.28,2160,6000,1880,280,2300,6000
4217402115,20150421T000000,3650000,6,4.75,1.5,1,4,5,11,1936,0,98105,47.6515,-122.277,5480,19401,3910,1570,3510,15810
4217402162,20140725T000000,1190000,3,2.25,1,0,1,3,10,1948,0,98105,47.6515,-122.278,2390,7875,1980,410,3720,9075
4221250320,20141017T000000,570000,4,2.5,2,0,0,3,8,2003,0,98075,47.5902,-122.018,2280,4534,2280,0,2246,4534
