id,zipcode,latitude,longitude
3811300090,98055,47.4484,-122.194
3814700200,98030,47.3739,-122.172
3814800300,98092,47.3251,-122.186
3818400050,98028,47.7721,-122.235
3818400110,98028,47.7717,-122.236
3820350050,98019,47.7346,-121.985
3822200105,98125,47.7278,-122.297
3824100020,98028,47.7728,-122.258
3824100166,98028,47.7719,-122.255
3825500020,98011,47.7498,-122.181
3826000560,98168,47.4942,-122.304
3826000735,98168,47.4951,-122.302
3826500170,98030,47.383,-122.168
3830620710,98030,47.3527,-122.178
3831000010,98031,47.3871,-122.224
3831250130,98030,47.3572,-122.202
3832080610,98042,47.3352,-122.052
3832150190,98031,47.3876,-122.216
3832300090,98032,47.3724,-122.277
3832710680,98032,47.3664,-122.279
3834500195,98125,47.7226,-122.299
3835500195,98004,47.6208,-122.219
3840700455,98034,47.7145,-122.231
3840700593,98034,47.7119,-122.233
3841600220,98146,47.498,-122.35
3845100160,98092,47.2582,-122.196
3852900026,98116,47.5771,-122.391
3856902250,98105,47.6711,-122.324
3856904610,98105,47.6696,-122.324
3856904655,98105,47.6696,-122.324
3860400100,98004,47.5901,-122.198
3862710200,98065,47.534,-121.841
3862710210,98065,47.5342,-121.841
3867400175,98116,47.5934,-122.39
3869900146,98136,47.5396,-122.387
3869900162,98136,47.5394,-122.387
3874400380,98070,47.3948,-122.435
3876000970,98034,47.7188,-122.185
3876100310,98034,47.721,-122.182
3876200100,98034,47.7281,-122.181
3876200350,98034,47.7308,-122.18
3876301140,98034,47.7285,-122.179
3876310300,98034,47.7283,-122.17
3876311180,98034,47.7319,-122.167
3876312570,98072,47.734,-122.174
3876590090,98092,47.3263,-122.18
3879901290,98119,47.6265,-122.364
3880900236,98119,47.627,-122.361
3882320010,98052,47.6558,-122.135
3885801970,98033,47.6843,-122.212
3885804305,98033,47.6851,-122.209
3885805325,98033,47.6829,-122.195
3885805640,98033,47.6821,-122.196
3885806565,98033,47.6819,-122.208
3886000010,98033,47.6874,-122.165
3886902445,98033,47.6831,99999999
3888100176,98033,47.6859,-122.166
3893100456,98033,47.6939,-122.189
3900100265,98033,47.6795,-122.202
3904901520,98029,47.5662,-122.017
3904910520,98029,47.5674,-122.017
3904921070,98029,47.5679,-122.011
3904960910,98029,47.5772,-122.013
3904980320,98029,47.5752,-122.009
3904980360,98029,47.5747,-122.008
3905030330,98029,47.5707,-121.996
3905081070,98029,47.5691,-121.996
3905081530,98029,47.5702,-121.995
3905090230,98029,47.5695,-121.992
3905100310,98029,47.5692,-122.006
3905120610,98029,47.5706,-122.006
3908100020,98115,47.6827,-122.289
3914000095,98001,47.3117,-122.254
3915500045,98002,47.3043,-122.216
3918400097,98177,47.7158,-122.366
3935900232,98125,47.7114,-122.284
3937900120,98108,47.5691,-122.292
3943600140,98055,47.4513,-122.202
3949600090,98028,47.7746,-122.239
3955800080,98034,47.7196,-122.197
3959400135,98108,47.5625,-122.316
3959400345,98108,47.5655,-122.315
3964400470,98144,47.5733,-122.312
3971700390,98155,47.7739,-122.322
3971700560,98155,47.7733,-122.318
3971700937,98155,47.772,-122.323
3971700981,98155,47.7716,-122.317
3971701455,98155,47.769,-122.316
3972900160,98155,47.7659,-122.31
3990200020,98166,47.4612,-122.352
3992700326,98125,47.7134,-122.288
3995700220,98155,47.7407,-122.3
3999200310,98008,47.5846,-122.12
4006000281,98118,47.5294,-122.279
4006000509,98118,47.5263,-122.286
4006000571,98118,47.5293,-122.285
4013200145,98001,47.3259,-122.289
4014400190,98001,47.317,-122.281
4014400381,98001,47.3162,-122.272
4019300680,98155,47.7564,-122.286
4019300906,98155,47.7565,-122.284
4019301500,98155,47.7574,-122.279
4022900569,98155,47.7748,-122.291
4022900652,98155,47.7757,-122.295
4022906222,98155,47.7643,-122.273
4023500352,98155,47.7609,-122.297
4024100982,98155,47.7548,-122.305
4024101421,98155,47.7602,-122.306
4025300135,98155,47.749,-122.305
4025300285,98155,47.7487,-122.303
4027700321,98155,47.7759,-122.272
4027700466,98155,47.7715,-122.27
4027700594,98155,47.7697,-122.274
4027700795,98028,47.77,-122.264
4027701220,98028,47.7704,-122.264
4028900048,98155,47.7591,-122.295
4031000520,98001,47.2951,-122.284
4036800770,98008,47.6011,-122.124
4037000840,98008,47.6037,-122.119
4037200665,98008,47.6048,-122.121
4037500335,98008,47.6079,-122.123
4037800015,98008,47.6112,-122.126
4037800020,98008,47.6111,-122.126
4038000055,98008,47.6131,-122.123
4038300070,98007,47.6119,-122.133
4038500210,98008,47.6155,-122.121
4038700720,98008,47.6159,-122.114
4039300140,98007,47.6071,-122.137
4039300810,98007,47.6075,-122.134
4039500390,98008,47.6078,-122.128
4039700870,98008,47.6122,-122.111
4039800080,98008,47.6151,-122.107
4045500130,98014,47.6981,-121.875
4045500715,98014,47.6928,-121.87
4046600070,98014,47.6953,-121.914
4046600320,98014,47.6988,-121.915
4046700110,98014,47.6892,-121.913
4047200065,98019,47.7694,-121.903
4051150070,98042,47.386,-122.162
4054560140,98077,47.7316,-122.035
4054560170,98077,47.7311,-122.036
4058000010,98010,47.3458,-121.948
4058200915,98178,47.5058,-122.235
4058800215,98178,47.5073,-122.239
4058801680,98178,47.5094,-122.244
4059400190,98178,47.5001,-122.242
4068300160,98010,47.3429,-122.036
4070700290,98033,47.6731,-122.199
4073200124,98115,47.6998,-122.278
4077800017,98125,47.7084,-122.277
4077800029,98125,47.7078,-122.277
4077800455,98125,47.7106,-122.285
4077800474,98125,47.7106,-122.286
4083301645,98103,47.6572,-122.335
4083304190,98103,47.6529,-122.339
4083306175,98103,47.6503,-122.338
4083306616,98103,47.6489,-122.335
4083800555,98103,47.6646,-122.339
4083802195,98103,47.6626,-122.337
4099501215,98040,47.5885,-122.245
4100500070,98033,47.664,-122.2
4101410050,98033,47.6579,-122.197
4104910040,98056,47.5318,-122.176
4107100204,98004,47.6224,-122.215
4109600055,98118,47.5506,-122.269
4109600195,98118,47.5502,-122.268
4114601570,98144,47.5925,-122.287
4123840310,98038,47.3724,-122.042
4124000320,98038,47.3813,-122.043
4128000020,98058,47.4248,-122.153
4131900066,98040,47.5716,-122.204
4136880140,98092,47.258,-122.208
4136890560,98092,47.2634,-122.211
4137000070,98092,47.265,-122.22
4137000280,98092,47.2622,-122.219
4137000590,98092,47.2649,-122.218
4137020360,98092,47.2578,-122.217
4139420190,98006,47.5515,-122.113
4139420640,98006,47.5511,-122.114
4139430250,98006,47.5496,-122.12
4139440360,98006,47.5536,-122.121
4139440730,98006,47.5515,-122.12
4139440830,98006,47.5531,-122.119
4139460290,98006,47.5539,-122.103
4139480350,98006,47.55,-122.103
4139500080,98006,47.5513,-122.109
4139660040,98006,47.5501,-122.128
4139680070,98006,47.5664,-122.129
4139900180,98006,47.5477,-122.126
4139910160,98006,47.5461,-122.122
4139910250,98006,47.5485,-122.124
4140940150,98178,47.5001,-122.232
4141000060,98040,47.5372,-122.232
4141000490,98040,47.5382,-122.23
4141010110,98040,47.5315,-122.231
4141400030,98008,47.5922,-122.118
4142450480,98038,47.3842,-122.042
4151800375,98033,47.6646,-122.202
4154302075,98118,47.5604,-122.275
4157600120,98007,47.5915,-122.132
4164100160,98028,47.7557,-122.237
4167100240,98023,47.3318,-122.373
4167300350,98023,47.327,-122.361
4172100200,98117,47.681,-122.364
4174600072,98108,47.5591,-122.302
4178300080,98007,47.6197,-122.15
4178300130,98007,47.6203,-122.149
4178500100,98042,47.3603,-122.088
4180300050,98198,47.3978,-122.322
4187000660,98059,47.4937,-122.15
4191400090,98033,47.6806,-122.166
4191500130,98033,47.692,-122.166
4197400043,98166,47.4531,-122.344
4202400078,98055,47.4908,-122.223
4204400175,98055,47.4874,-122.223
4206901505,98105,47.6567,-122.327
4216500020,98056,47.5308,-122.184
4217400185,98105,47.6596,-122.28
4217400540,98105,47.66,-122.282
4217400680,98105,47.6595,-122.283
4217401180,98105,47.6567,-122.281
4217401240,98105,47.6582,-122.28
4217402115,98105,47.6515,-122.277
4217402162,98105,47.6515,-122.278
4221250320,98075,47.5902,-122.018
4222100280,98003,47.3456,-122.305
4223000280,98003,47.3424,-122.308
4229400015,98116,47.574,-122.385
4232400400,98112,47.6235,-122.309
4232900250,98119,47.6358,-122.364
4232901120,98109,47.6358,-122.356
4232902595,98119,47.6337,-122.365
4232902615,98119,47.6345,-122.366
4233400400,98010,47.3131,-121.998
4235400097,98199,47.6601,-122.4
4235400186,98199,47.6601,-122.4
4239400920,98092,47.3162,-122.183
4249000100,98052,47.6692,-122.136
4279200060,98059,47.4979,-122.153
4298100060,98077,47.7642,-122.048
4302200415,98106,47.5257,-122.357
4302200695,98106,47.527,-122.356
4302201045,98106,47.528,-122.359
4302201085,98106,47.5276,-122.359
4302700445,98106,47.5299,-122.357
4305200070,98007,47.5948,-122.153
4305600360,98059,47.4799,-122.127
4307310400,98056,47.4832,-122.181
4307320230,98056,47.4807,-122.182
4309710250,98059,47.515,-122.117
4310701330,98103,47.6981,-122.341
4310701575,98103,47.6981,-122.34
4310702440,98103,47.6969,-122.338
4310702787,98103,47.6971,-122.34
4312700340,98092,47.3024,-122.106
4315700390,98136,47.5411,-122.392
4317700085,98136,47.5391,-122.385
4319200620,98126,47.5365,-122.378
4320200020,98136,47.5374,-122.39
4322200220,98136,47.5373,-122.39
4324200060,98031,47.4216,-122.174
4324500180,98032,47.3809,-122.287
4326000220,98034,47.7111,-122.213
4337000160,98166,47.4784,-122.335
4337600280,98166,47.4783,-122.338
4338800170,98166,47.4798,-122.343
4338800600,98166,47.4789,-122.346
4345000170,98030,47.365,-122.184
4345300180,98030,47.3642,-122.187
4358700141,98133,47.708,-122.337
4364200125,98126,47.5304,-122.374
4364700165,98126,47.5271,-122.375
4365200505,98126,47.5232,-122.371
4365200620,98126,47.5212,-122.371
4365200860,98126,47.5222,-122.375
4384000020,98008,47.5959,-122.116
4385700285,98112,47.6348,-122.281
4385700660,98112,47.6384,-122.279
4385701440,98112,47.6394,-122.28
4388000140,98023,47.3186,-122.373
4391600035,98010,47.3264,-122.038
4395600060,98004,47.6132,-122.21
4397010140,98042,47.3803,-122.147
4397010350,98042,47.3831,-122.147
4399200245,98002,47.3182,-122.212
4401200010,98052,47.6859,-122.109
4406000390,98058,47.4293,-122.151
4406000620,98058,47.4292,-122.152
4426600125,98125,47.7222,-122.305
4427100030,98125,47.7274,-122.312
4427100095,98125,47.7268,-122.311
4427100130,98125,47.7281,-122.311
4435000520,98188,47.453,-122.289
4440900040,98133,47.7771,-122.339
4442800012,98117,47.6903,-122.394
4442800040,98117,47.6897,-122.393
4443800545,98117,47.6844,-122.392
4443800545,98117,47.6844,-122.392
4443800705,98117,47.6862,-122.392
4443801340,98117,47.6848,-122.391
4443801495,98117,47.6848,-122.389
4449800345,98117,47.6894,-122.391
4473400045,98144,47.5959,-122.293
5000500055,98168,47.4949,-122.3
5007500120,98001,47.3507,-122.291
5009600070,98038,47.3483,-122.052
5014000215,98116,47.5694,-122.395
5014600440,98059,47.5405,-122.187
5015001680,98112,47.6251,-122.3
5016000315,98112,47.6223,-122.294
5016001285,98112,47.6235,-122.298
5016003230,98112,47.6248,-122.301
5017000470,98112,47.6259,-122.291
5021900160,98040,47.5768,-122.222
5021900265,98040,47.5759,-122.223
5029000120,98166,47.4556,-122.346
5029450110,98023,47.2914,-122.368
5029450200,98023,47.2907,-122.367
5035300090,98199,47.6536,-122.41
5045700400,98059,47.4853,-122.154
5054800110,98055,47.4249,-122.211
5062300280,98014,47.7087,-121.352
5070000100,98055,47.4479,-122.213
5070000120,98055,47.4475,-122.213
5075400035,98117,47.6849,-122.374
5078400215,98004,47.6232,-122.205
5088500210,98038,47.3706,-122.056
5095400630,98059,47.4719,-122.074
5095401360,98059,47.4694,-122.069
5100400241,98115,47.6912,-122.313
5100400244,98115,47.6911,-122.313
5100400315,98115,47.691,-122.309
5100402310,98115,47.6938,-122.312
5100402606,98115,47.6934,-122.321
5100402644,98115,47.6942,-122.319
5100403754,98115,47.696,-122.319
5101400461,98115,47.6905,-122.305
5101403915,98115,47.6966,-122.315
5101404555,98115,47.6971,-122.317
5101405335,98115,47.7004,-122.305
5101405338,98115,47.7004,-122.304
5101405604,98125,47.7019,-122.311
5101406384,98125,47.7014,-122.313
5101406536,98125,47.7015,-122.32
5102400035,98115,47.6948,-122.322
5103900045,98065,47.5318,-121.833
5104511840,98038,47.3542,-122.014
5104512060,98038,47.3533,-122.016
5104520620,98038,47.3503,-122.005
5104520640,98038,47.3506,-122.006
5104520720,98038,47.3512,-122.006
5104520810,98038,47.3515,-122.006
5104531700,98038,47.3547,-122.003
5104540360,98038,47.3538,-122.004
5104650020,98031,47.42,-122.205
5112800042,98058,47.4496,-122.083
5112800190,98058,47.4502,-122.089
5113400113,98119,47.6442,-122.372
5125400385,98002,47.329,-122.219
5126300060,98059,47.4821,-122.142
5126310470,98059,47.4863,-122.14
5127000420,98059,47.4755,-122.157
5132000140,98106,47.5238,-122.35
5132000140,98106,47.5238,-122.35
5137300130,98023,47.3367,-122.335
5137800130,98092,47.3255,-122.164
5147600105,98146,47.5077,-122.344
5151800045,98003,47.3379,-122.322
5152000030,98003,47.3335,-122.325
5152920170,98003,47.3427,-122.325
5152960080,98003,47.3438,-122.323
5153200030,98023,47.3361,-122.353
5153200486,98023,47.3325,-122.35
5201000030,98077,47.7379,-122.052
5201810060,98031,47.4016,-122.166
5205000020,98003,47.2721,-122.293
5205000250,98003,47.275,-122.295
5209200010,98125,47.7045,-122.281
5210200077,98115,47.6978,-122.284
5220300140,98133,47.7346,-122.352
5245400030,98148,47.4258,-122.327
5248800440,98108,47.5531,-122.307
5249800345,98118,47.5602,-122.28
5249800729,98118,47.562,-122.279
5249802424,98118,47.561,-122.275
5249802460,98118,47.5616,-122.275
5249804760,98118,47.5598,-122.266
5249805090,98118,47.5589,-122.264
5276200020,98136,47.5409,-122.39
5282200015,98115,47.6845,-122.313
5288200225,98126,47.5602,-122.378
5297200089,98118,47.5554,-122.274
5309101395,98117,47.6772,-122.369
5315101728,98040,47.5893,-122.232
5316101075,98112,47.6295,-122.285
5318100504,98112,47.633,-122.282
5318100935,98112,47.6343,-122.283
5332200405,98112,47.6282,-122.293
5335700110,98032,47.3608,-122.29
5347200060,98126,47.5196,-122.376
5347200070,98126,47.5194,-122.376
5347200162,98126,47.5188,-122.376
5347200220,98126,47.5176,-122.376
5351200265,98122,47.6145,-122.284
5351200280,98122,47.6144,-122.283
5363200180,98115,47.6914,-122.296
5366200210,98122,47.61,-122.293
5379804537,98188,47.4501,-122.274
5379805910,98188,47.4468,-122.282
5379806590,98188,47.4454,-122.289
5381000072,98188,47.4524,-122.284
5381600110,98188,47.4459,-122.272
5393601050,98144,47.5834,-122.307
5409000110,98002,47.3244,-122.217
5409800110,98003,47.2598,-122.304
5415000240,98065,47.526,-121.809
5415350770,98059,47.5303,-122.143
5416510530,98038,47.3607,-122.038
5417600130,98065,47.526,-121.81
5417600130,98065,47.526,-121.81
5417600200,98065,47.5263,-121.809
5419000050,98001,47.3373,-122.266
5422420470,98023,47.2895,-122.352
5422430320,98023,47.2877,-122.349
5422500220,98034,47.7242,-122.217
5423600080,98052,47.6791,-122.113
5445300050,98117,47.6845,-122.375
5451200370,98040,47.5344,-122.224
5451200530,98040,47.536,-122.225
5451200600,98040,47.5373,-122.224
5452301785,98040,47.59,-122.229
5452800495,98040,47.5416,-122.231
5454200080,98040,47.5459,-122.228
5456000110,98040,47.5743,-122.209
5457300696,98109,47.6268,-122.353
5457800930,98109,47.6291,-122.351
5459300040,98040,47.5731,-122.212
5462100240,98001,47.3461,-122.272
5466400550,98042,47.3574,-122.158
5467500040,98133,47.757,-122.336
5468730030,98042,47.3536,-122.144
5468770250,98042,47.3504,-122.141
5469300270,98042,47.375,-122.14
5469500580,98042,47.3837,-122.158
5469502660,98042,47.3762,-122.16
5476200123,98178,47.5077,-122.268
5476200160,98178,47.5064,-122.265
5490210320,98052,47.6964,-122.12
5490700085,98155,47.7694,-122.321
5493100366,98004,47.606,-122.211
5500100120,98177,47.7769,-122.376
5505700055,98116,47.5707,-122.394
5506500070,98045,47.4828,-121.73
5515600087,98001,47.3185,-122.29
5528600005,98027,47.5321,-122.034
5535600150,98019,47.7354,-121.974
5538300225,98155,47.7516,-122.294
5547700270,98074,47.6145,-122.027
5553300375,98199,47.6321,-122.393
5556300114,98052,47.6479,-122.12
5556800150,98001,47.3406,-122.284
5557700210,98023,47.3248,-122.345
5559200020,98023,47.3219,-122.341
5559900080,98023,47.3214,-122.347
5561400260,98027,47.461,-122
5561710110,98031,47.3958,-122.168
5561720180,98031,47.3976,-122.166
5583200810,98118,47.5568,-122.271
5589300435,98155,47.7522,-122.307
5589300715,98155,47.7522,-122.304
5592900015,98056,47.4821,-122.192
5592900230,98056,47.4831,-122.191
5603800110,98006,47.5716,-122.159
5608000080,98027,47.5533,-122.093
5608010050,98027,47.5499,-122.1
5611500100,98075,47.5832,-122.026
5615100330,98022,47.2114,-121.986
5631500868,98028,47.7466,-122.242
5634500179,98028,47.7494,-122.236
5634500234,98028,47.7508,-122.239
5637500070,98136,47.5446,-122.385
5648600190,98055,47.4424,-122.188
5649600435,98118,47.5536,-122.283
5652600065,98115,47.6945,-122.292
5652600185,98115,47.6954,-122.292
5676000008,98103,47.6904,-122.342
5679501310,98108,47.567,-122.318
5693500846,98103,47.6595,-122.351
5694000710,98103,47.6598,-122.348
5694001061,98103,47.6592,-122.349
5694500200,98103,47.6594,-122.345
5695000142,98103,47.6584,-122.35
5695000270,98103,47.6585,-122.348
5700001920,98144,47.5795,-122.29
5700002325,98144,47.5759,-122.288
5700003810,98144,47.5731,-122.284
5701800030,98052,47.7227,-122.098
5702450250,98045,47.4948,-121.776
5703500130,98045,47.4805,-121.762
5706300020,98074,47.6188,-122.029
5708500208,98116,47.5752,-122.388
5708500315,98116,47.575,-122.388
5710610250,98027,47.5336,-122.052
5726500130,98075,47.5952,-122.053
5728000060,98008,47.6379,-122.112
5739600427,98004,47.6023,-122.205
5742600115,98116,47.5686,-122.392
6002400030,98178,47.4909,-122.257
6003500749,98122,47.6181,-122.318
6004510240,98042,47.351,-122.146
6018500120,98022,47.2008,-121.995
6021503885,98117,47.6848,-122.386
6031400094,98168,47.487,-122.32
6052400975,98198,47.4013,-122.321
6052401215,98198,47.4039,-122.323
6056100293,98108,47.5634,-122.298
6056111063,98108,47.5638,-122.295
6067900640,98006,47.5455,-122.184
6071000030,98006,47.5576,-122.186
6071200195,98006,47.5518,-122.184
6072100790,98006,47.5434,-122.175
6072400280,98006,47.5602,-122.176
6072400820,98006,47.5569,-122.176
6072650250,98006,47.5429,-122.177
6072650290,98006,47.5432,-122.177
6072700110,98006,47.5579,-122.174
6072760360,98006,47.5624,-122.176
6072800170,98006,47.5708,-122.192
6073300750,98056,47.5388,-122.171
6073500160,98117,47.6973,-122.389
6075000050,98011,47.7559,-122.226
6083000123,98168,47.4874,-122.306
6084600660,98001,47.3266,-122.272
6084601060,98001,47.326,-122.273
6116500341,98166,47.4522,-122.355
6117500160,98166,47.438,-122.349
6117500430,98166,47.4384,-122.352
6117500460,98166,47.4396,-122.353
6118600045,98166,47.4404,-122.34
6119700150,98166,47.4363,-122.342
6121000110,98148,47.4327,-122.328
6121800060,98148,47.4267,-122.331
6121800065,98148,47.427,-122.331
6127000480,98075,47.591,-122.008
6127011000,98075,47.5928,-122.004
6127600110,98115,47.678,-122.269
6131600060,98002,47.3221,-122.215
6131600285,98002,47.3231,-122.219
6132600221,98117,47.701,-122.39
6132600380,98117,47.6991,-122.392
6134500220,98053,47.6313,-122.008
6140100022,98133,47.7151,-122.355
6140100028,98133,47.715,-122.355
6141100065,98133,47.718,-122.355
6145600040,98133,47.7048,-122.353
6145600285,98133,47.7049,-122.349
6145600557,98133,47.704,-122.347
6145600900,98133,47.7041,-122.351
6145601995,98133,47.7024,-122.35
6145602355,98133,47.7017,-122.354
6147650280,98042,47.3837,-122.099
6147650430,98042,47.3828,-122.098
6149700380,98133,47.7289,-122.34
6149700405,98133,47.7294,-122.341
6150200180,98133,47.7282,-122.337
6150200280,98133,47.7275,-122.336
6150200435,98133,47.7281,-122.335
6151800300,98010,47.3397,-122.048
6163900032,98155,47.7606,-122.32
6163900301,98155,47.7629,-122.318
6163901261,98155,47.7529,-122.318
6163901380,98155,47.755,-122.316
6163901381,98155,47.7548,-122.316
6163901433,98155,47.753,-122.317
6169901185,98119,47.6313,-122.37
6169901197,98119,47.6321,-122.371
6178930340,98028,47.7649,-122.253
6181700625,98028,47.7605,-122.258
6190500340,98028,47.7386,-122.235
6190701146,98133,47.7556,-122.352
6192410280,98052,47.7067,-122.119
6192410760,98052,47.7041,-122.116
6197800045,98058,47.4375,-122.184
6204050080,98011,47.7453,-122.194
6204400130,98011,47.7349,-122.197
6206100030,98005,47.5908,-122.173
6300000226,98133,47.7076,-122.342
6300500275,98133,47.704,-122.343
6300500477,98133,47.7048,-122.34
6300500505,98133,47.7041,-122.34
6303400475,98146,47.508,-122.358
6303401050,98146,47.503,-122.356
6303401365,98146,47.5035,-122.36
6308000010,98006,47.5443,-122.172
6326000130,98146,47.4979,-122.371
6362900171,98144,47.596,-122.298
6365900065,98116,47.5676,-122.398
6371000148,98116,47.5761,-122.41
6377200010,98004,47.6454,-122.218
6378500230,98133,47.7108,-122.352
6381500110,98125,47.7336,-122.306
6381500170,98125,47.7332,-122.305
6383000690,98117,47.6921,-122.386
6383000825,98117,47.691,-122.387
6386600130,98023,47.3103,-122.366
6388910360,98056,47.5329,-122.173
6388920460,98056,47.5269,-122.171
6388930170,98056,47.5284,-122.173
6403500570,98059,47.4944,-122.162
6411600043,98133,47.7125,-122.332
6411600045,98133,47.7125,-122.332
6411600113,98133,47.7125,-122.33
6411600370,98125,47.7153,-122.327
6412100092,98125,47.7162,-122.324
6413600123,98125,47.7171,-122.32
6413600275,98125,47.7188,-122.321
6414100026,98125,47.7205,-122.323
6414100133,98125,47.7207,-122.32
6414100482,98125,47.7228,-122.314
6414600051,98133,47.7244,-122.331
6414600321,98125,47.7257,-122.329
6421100342,98052,47.6712,-122.142
6421100502,98052,47.6708,-122.14
6430000070,98103,47.6872,-122.346
6430000280,98103,47.6872,-122.349
6430500086,98103,47.6878,-122.35
6431000987,98103,47.6904,-122.347
6431500283,98103,47.6916,-122.352
6437400101,98106,47.5361,-122.351
6447300345,98039,47.6109,-122.226
6450300840,98133,47.7326,-122.342
6450302545,98133,47.7321,-122.334
6456200020,98166,47.4526,-122.357
6600000330,98112,47.6222,-122.287
6600060150,98146,47.5108,-122.363
6600220550,98074,47.6276,-122.033
6600410170,98042,47.3224,-122.143
6600490250,98198,47.362,-122.309
6600790210,98030,47.3792,-122.198
6601200020,98001,47.2606,-122.253
6601200040,98001,47.2602,-122.252
6607000126,98118,47.543,-122.28
6610000591,98107,47.6586,-122.358
6613000935,98105,47.661,-122.269
6616000010,98118,47.5542,-122.265
6619510060,98177,99999999,-122.379
6619900120,98034,47.7139,-122.223
6619910230,98034,47.7142,-122.222
6623400187,98055,47.4288,-122.198
6624030050,98031,47.4166,-122.183
6625910100,98056,47.5162,-122.176
6632300567,98125,47.73,-122.315
6638900405,98117,47.6913,-122.369
6641020050,98028,47.7449,-122.223
6641040100,98008,47.5905,-122.117
6645900010,98004,47.6367,-122.206
6648150090,98040,47.5769,-122.215
6648500580,98042,47.3551,-122.148
6648900005,98155,47.7736,-122.296
6649250410,98001,47.3337,-122.26
6662400105,98072,47.7611,-122.161
6664000130,98004,47.5904,-122.194
6664000130,98004,47.5904,-122.194
6664900260,98023,47.2904,-122.353
6667400090,98005,47.6587,-122.163
6669020290,98032,47.3731,-122.286
6669020290,98032,47.3731,-122.286
6669020490,98032,47.3742,-122.284
6669020640,98032,47.3743,-122.285
6669070220,98033,47.6669,-122.17
6669080020,98056,47.5139,-122.189
6669150790,98031,47.4075,-122.172
6669250100,98056,47.5146,-122.188
6671900095,98133,47.7412,-122.343
6672920150,98019,47.7279,-121.967
6679000130,98038,47.3834,-122.027
6683000295,98070,47.5069,-122.472
6684500040,98004,47.5974,-122.2
6699930440,98038,47.3446,-122.041
6699940140,98038,47.3457,-122.041
6700390090,98031,47.4039,-122.188
6700400110,98031,47.4036,-122.191
6703100135,98155,47.7366,-122.319
6705120280,98006,47.5423,-122.189
6705850140,98075,47.5774,-122.054
6706200130,98178,47.4968,-122.237
6706600090,98034,47.7249,-122.178
6713700025,98133,47.7608,-122.353
6743700030,98033,47.6944,-122.175
6751300375,98007,47.587,-122.134
6751500285,98008,47.5888,-122.127
6762700515,98102,47.6295,-122.32
6772200055,98103,47.6853,-122.331
6790200180,98075,47.5822,-122.051
6791900260,98074,47.6057,-122.047
6802200100,98022,47.1947,-121.989
6802200110,98022,47.1949,-121.989
6802200280,98022,47.1956,-121.985
6802210450,98022,47.1937,-121.99
6804600550,98011,47.764,-122.167
6806100420,98058,47.4661,-122.145
6813600605,98103,47.6875,-122.33
6815100085,98103,47.6852,-122.329
6817800330,98074,47.632,-122.03
6817800910,98074,47.6359,-122.035
6817810190,98074,47.6364,-122.037
6821101837,98199,47.6518,-122.4
6821102170,98199,47.6498,-122.396
6821102346,98199,47.6474,-122.396
6821102350,98199,47.6475,-122.397
6821600390,98199,47.648,-122.395
6822100780,98199,47.6482,-122.402
6824100007,98117,47.7,-122.367
6840700165,98122,47.6082,-122.299
6840701095,98122,47.6059,-122.3
6840701135,98122,47.605,-122.3
6843300090,98075,47.5913,-122.012
6844700415,98115,47.6958,-122.29
6848200325,98102,47.6244,-122.326
6850700670,98102,47.6227,-122.323
6851700381,98102,47.6245,-122.316
6858700225,98002,47.3098,-122.218
6861700156,98102,47.6393,-122.317
6865200444,98103,47.6634,-122.34
6870000150,98034,47.7112,-122.226
6882200140,98056,47.5069,-122.189
6888900115,98118,47.5545,-122.288
6896300375,98118,47.5259,-122.261
6905200050,98119,47.6475,-122.371
6908200021,98107,47.6737,-122.4
6909200007,98144,47.592,-122.293
6909700437,98144,47.5888,-122.294
6917700305,98199,47.6571,-122.396
6918100170,98198,47.3703,-122.314
6918720100,98007,47.6127,-122.145
6918730130,98034,47.7322,-122.207
6926700660,98109,47.6354,-122.346
6928600330,98003,47.3355,-122.331
6929602721,98198,47.3864,-122.307
6977000040,98034,47.7107,-122.229
6979970140,98072,47.7515,-122.174
6979970150,98072,47.7515,-122.174
7010700110,98199,47.6579,-122.394
7010701016,98199,47.6603,-122.394
7010701383,98199,47.6599,-122.396
7011201004,98119,47.6374,-122.369
7011201306,98119,47.6362,-122.369
7015200790,98119,47.6479,-122.367
7100000250,98146,47.5066,-122.377
7104100050,98136,47.5499,-122.394
7123400045,98010,47.3221,-121.903
7128300630,98144,47.5958,-122.306
7129300420,98178,47.5111,-122.256
7129300500,98178,47.5107,-122.257
7129301001,98118,47.5131,-122.256
7129301578,98118,47.5137,-122.252
7129304105,98118,47.5183,-122.265
7131300025,98118,47.5166,-122.269
7131300032,98118,47.5163,-122.268
7131300035,98118,47.5165,-122.268
7133300380,98144,47.5902,-122.311
7137900410,98092,47.3188,-122.174
7137970210,98092,47.3248,-122.169
7138000170,98198,47.397,-122.299
7140200450,98030,47.3703,-122.171
7140600020,98002,47.2934,-122.215
7140600190,98002,47.2903,-122.214
7140600225,98002,47.2921,-122.215
7147600220,98188,47.4432,-122.282
7148200040,98188,47.4413,-122.277
7148700050,98155,47.7525,-122.315
7148700160,98155,47.7535,-122.314
7153400100,98003,47.258,-122.305
7156200005,98125,47.705,-122.299
7170200080,98115,47.6797,-122.292
7170200085,98115,47.6798,-122.292
7174800094,98105,47.6653,-122.305
7183000060,98003,47.3367,-122.332
7197300105,98052,47.683,-122.114
7197350050,98052,47.6617,-122.137
7199320600,98052,47.6939,-122.126
